order_id,customer_id,order_date,payment_method
7533,3837,27-04-2023,Debit Card
7534,3440,16-07-2022,Wallet
7535,506,10-07-2022,UPI
7536,3248,05-03-2022,Debit Card
7537,3501,13-10-2023,Debit Card
7538,1911,09-05-2023,Wallet
7539,733,06-03-2022,Net Banking
7540,3514,25-10-2023,Debit Card
7541,1572,17-09-2022,Net Banking
7542,4610,18-06-2022,Wallet
7543,2943,26-06-2022,Debit Card
7544,4457,25-05-2022,UPI
7545,2322,10-08-2023,Net Banking
7546,3336,24-02-2022,Wallet
7547,4623,26-09-2023,Credit Card
7548,4375,23-06-2023,Debit Card
7549,2754,18-11-2023,Debit Card
7550,1373,05-11-2023,Debit Card
7551,1445,16-05-2022,UPI
7552,3377,07-01-2023,UPI
7553,290,23-01-2022,Credit Card
7554,2066,22-06-2023,Debit Card
7555,64,11-06-2022,Wallet
7556,3946,09-06-2022,UPI
7557,330,02-06-2023,UPI
7558,4859,06-12-2023,Credit Card
7559,1964,12-01-2023,Wallet
7560,3089,11-11-2022,Net Banking
7561,2491,21-11-2023,UPI
7562,141,09-12-2023,Wallet
7563,4540,05-08-2022,Net Banking
7564,2474,21-09-2022,UPI
7565,3904,06-07-2023,UPI
7566,450,06-12-2022,Wallet
7567,1826,07-04-2023,UPI
7568,4447,10-06-2022,Net Banking
7569,4695,10-11-2022,UPI
7570,4807,11-05-2022,Debit Card
7571,870,20-03-2022,Net Banking
7572,3565,29-10-2023,Wallet
7573,3660,12-04-2023,Wallet
7574,3603,06-03-2022,UPI
7575,393,23-07-2023,Net Banking
7576,842,23-02-2023,Wallet
7577,2449,21-02-2022,Debit Card
7578,2792,11-08-2023,Credit Card
7579,2954,07-09-2023,Debit Card
7580,1359,26-01-2022,Debit Card
7581,991,27-01-2022,Net Banking
7582,1039,07-10-2022,UPI
7583,28,19-05-2023,Wallet
7584,388,03-12-2022,UPI
7585,833,19-05-2022,Net Banking
7586,250,21-08-2023,Net Banking
7587,2028,27-01-2023,Wallet
7588,1529,22-08-2022,Debit Card
7589,4194,08-03-2023,Net Banking
7590,1839,15-10-2022,Wallet
7591,1361,29-01-2022,Debit Card
7592,3110,16-04-2022,Credit Card
7593,1324,31-08-2023,Credit Card
7594,2227,19-05-2023,Net Banking
7595,3681,25-09-2023,Wallet
7596,892,08-09-2023,Credit Card
7597,1306,26-06-2022,UPI
7598,4549,15-10-2023,UPI
7599,4193,19-01-2023,Wallet
7600,262,25-10-2022,UPI
7601,2341,23-09-2022,Net Banking
7602,1794,03-06-2022,Credit Card
7603,2297,26-12-2023,Credit Card
7604,2293,17-03-2022,Wallet
7605,2171,05-07-2023,Debit Card
7606,325,20-06-2022,Credit Card
7607,986,18-07-2023,Debit Card
7608,4783,27-09-2023,Debit Card
7609,3853,30-12-2023,Wallet
7610,1740,10-04-2022,Debit Card
7611,1861,01-10-2022,Debit Card
7612,3138,25-10-2022,Wallet
7613,3899,31-07-2022,Wallet
7614,836,02-01-2022,Wallet
7615,4155,16-10-2022,Wallet
7616,2779,17-11-2023,Wallet
7617,1397,28-07-2022,UPI
7618,1677,25-07-2023,Net Banking
7619,4332,04-09-2023,Credit Card
7620,4314,28-11-2023,Wallet
7621,1838,22-03-2023,Debit Card
7622,3722,10-07-2022,Credit Card
7623,3673,02-11-2023,Wallet
7624,3023,10-11-2023,UPI
7625,4685,20-08-2023,Debit Card
7626,1672,22-01-2022,UPI
7627,917,30-09-2022,Net Banking
7628,918,11-05-2022,Net Banking
7629,1134,16-10-2022,Wallet
7630,1837,11-07-2022,Net Banking
7631,2139,23-09-2022,Wallet
7632,4008,31-08-2022,Wallet
7633,1906,09-11-2023,Net Banking
7634,3990,06-09-2023,Net Banking
7635,3486,12-11-2023,UPI
7636,4798,31-07-2022,UPI
7637,2121,08-08-2023,UPI
7638,2733,02-12-2023,Debit Card
7639,2770,08-01-2022,Debit Card
7640,1322,16-03-2023,Credit Card
7641,3717,02-09-2023,Wallet
7642,3355,09-08-2023,Wallet
7643,1529,19-03-2022,Debit Card
7644,4744,19-05-2023,Debit Card
7645,760,05-11-2023,Wallet
7646,3413,30-11-2023,Credit Card
7647,1358,27-11-2023,Net Banking
7648,2191,02-08-2022,Credit Card
7649,3482,28-06-2022,Debit Card
7650,949,25-07-2023,Debit Card
7651,2080,29-01-2022,Net Banking
7652,1767,28-08-2023,Net Banking
7653,28,03-03-2022,Credit Card
7654,2471,15-05-2022,Wallet
7655,2539,04-03-2023,Wallet
7656,160,14-05-2022,UPI
7657,2893,28-04-2023,Credit Card
7658,4114,09-03-2022,Debit Card
7659,3723,07-04-2023,UPI
7660,3732,30-03-2023,Credit Card
7661,2472,17-01-2022,Wallet
7662,5000,01-06-2022,Net Banking
7663,4851,06-04-2023,Debit Card
7664,1571,05-09-2022,UPI
7665,837,31-01-2023,Net Banking
7666,4990,06-06-2022,Debit Card
7667,3939,23-08-2023,Wallet
7668,2287,14-11-2022,Wallet
7669,3406,08-04-2022,Wallet
7670,2671,19-03-2022,Credit Card
7671,4113,23-06-2023,Debit Card
7672,4748,23-10-2022,Credit Card
7673,4356,07-03-2023,Wallet
7674,1628,04-02-2023,Debit Card
7675,1867,13-01-2022,Debit Card
7676,205,14-03-2023,Wallet
7677,3580,03-02-2023,Credit Card
7678,3175,27-10-2023,UPI
7679,792,04-02-2023,Wallet
7680,4093,13-02-2022,Wallet
7681,3748,07-01-2023,UPI
7682,1106,09-01-2023,UPI
7683,1091,30-08-2023,Debit Card
7684,1608,13-07-2023,UPI
7685,1840,30-04-2023,Debit Card
7686,3398,21-02-2023,UPI
7687,67,25-03-2022,Credit Card
7688,4780,28-10-2023,Debit Card
7689,1279,28-04-2023,Credit Card
7690,4159,23-10-2022,UPI
7691,814,16-04-2022,Credit Card
7692,403,30-08-2023,Wallet
7693,2003,28-07-2022,UPI
7694,4167,14-11-2023,Debit Card
7695,2926,19-06-2022,UPI
7696,2994,25-05-2023,Net Banking
7697,1087,16-12-2022,Wallet
7698,4341,07-11-2023,Debit Card
7699,2567,14-08-2023,UPI
7700,4489,11-04-2023,Wallet
7701,772,29-12-2023,Debit Card
7702,3673,22-03-2022,Wallet
7703,3249,25-03-2023,Debit Card
7704,1670,24-09-2023,Wallet
7705,1557,11-04-2022,Debit Card
7706,2959,04-01-2023,Debit Card
7707,1152,22-10-2023,Net Banking
7708,1218,14-06-2023,Debit Card
7709,2232,22-09-2022,Net Banking
7710,4343,21-07-2022,UPI
7711,3945,28-04-2022,UPI
7712,2043,03-05-2022,Wallet
7713,706,25-01-2022,Credit Card
7714,2670,04-01-2023,Credit Card
7715,2114,20-01-2023,UPI
7716,2978,25-07-2023,Net Banking
7717,4350,01-10-2022,Debit Card
7718,4379,16-02-2022,Wallet
7719,423,01-12-2022,Debit Card
7720,2022,21-02-2023,Debit Card
7721,3794,18-06-2023,Credit Card
7722,4132,10-12-2022,UPI
7723,531,17-11-2022,Net Banking
7724,91,19-05-2022,Credit Card
7725,3373,17-04-2022,Debit Card
7726,1943,12-12-2022,Debit Card
7727,3806,11-12-2023,UPI
7728,1241,23-03-2023,Net Banking
7729,1759,07-04-2023,UPI
7730,98,04-08-2022,Wallet
7731,1480,17-01-2023,Wallet
7732,4627,18-02-2022,Credit Card
7733,1833,09-09-2023,UPI
7734,2586,19-10-2023,Debit Card
7735,3648,26-02-2022,Wallet
7736,80,10-06-2023,Credit Card
7737,4710,05-12-2022,Wallet
7738,2224,08-01-2022,Wallet
7739,2570,27-11-2023,Wallet
7740,1773,23-01-2022,Wallet
7741,4519,13-02-2022,UPI
7742,1124,01-08-2023,Debit Card
7743,3812,13-03-2023,UPI
7744,3475,10-03-2022,Credit Card
7745,2624,17-08-2023,Credit Card
7746,1404,28-05-2023,Credit Card
7747,2579,04-10-2022,Debit Card
7748,332,07-05-2023,UPI
7749,4749,24-03-2022,Credit Card
7750,3609,08-11-2022,UPI
7751,740,12-04-2022,Debit Card
7752,4607,14-08-2022,Debit Card
7753,42,21-01-2023,Credit Card
7754,4981,13-04-2023,UPI
7755,3879,21-05-2022,Net Banking
7756,1950,10-06-2023,Debit Card
7757,3461,28-11-2022,Credit Card
7758,2129,26-09-2022,Debit Card
7759,4498,10-12-2022,UPI
7760,2155,16-10-2023,Net Banking
7761,1238,04-04-2022,Net Banking
7762,1767,04-09-2023,Net Banking
7763,1842,11-03-2022,Net Banking
7764,506,06-05-2022,Wallet
7765,1842,18-01-2023,UPI
7766,4816,07-07-2022,Net Banking
7767,1395,21-05-2023,UPI
7768,257,05-08-2023,Wallet
7769,1721,08-11-2022,Credit Card
7770,1072,15-05-2022,Wallet
7771,1623,13-09-2023,Debit Card
7772,4993,29-05-2022,UPI
7773,2067,12-04-2022,Credit Card
7774,1070,24-12-2022,Net Banking
7775,451,22-05-2022,Credit Card
7776,898,20-06-2022,Wallet
7777,4837,31-12-2022,Net Banking
7778,3729,12-01-2022,Wallet
7779,82,24-02-2022,Debit Card
7780,737,17-05-2023,Net Banking
7781,4175,26-08-2023,UPI
7782,3945,21-11-2022,Net Banking
7783,2208,30-11-2023,Credit Card
7784,3949,12-05-2023,Credit Card
7785,2003,12-11-2022,Net Banking
7786,1692,02-12-2023,Credit Card
7787,1180,21-06-2022,Wallet
7788,2936,25-01-2023,UPI
7789,2516,04-08-2023,Debit Card
7790,4949,05-10-2022,Wallet
7791,462,17-11-2022,Debit Card
7792,2902,25-03-2022,UPI
7793,117,29-03-2022,Net Banking
7794,1655,28-05-2022,Credit Card
7795,4562,20-06-2023,Net Banking
7796,1799,24-11-2022,Net Banking
7797,660,08-04-2022,UPI
7798,3238,02-08-2022,Wallet
7799,2123,07-11-2022,UPI
7800,3820,07-01-2023,Net Banking
7801,3344,23-04-2023,Debit Card
7802,2551,02-07-2022,UPI
7803,4891,17-07-2022,Wallet
7804,1587,29-11-2022,UPI
7805,4683,12-09-2023,Credit Card
7806,2748,14-02-2023,Wallet
7807,635,22-12-2023,Credit Card
7808,2883,23-12-2022,Debit Card
7809,2812,01-04-2022,Net Banking
7810,4454,24-06-2022,Credit Card
7811,4016,16-10-2023,Credit Card
7812,2740,05-10-2023,Net Banking
7813,1885,01-10-2023,Debit Card
7814,1519,02-02-2023,Net Banking
7815,622,21-09-2022,Credit Card
7816,4578,06-05-2023,UPI
7817,1538,30-12-2023,Credit Card
7818,2338,11-06-2023,Net Banking
7819,1995,22-06-2022,Wallet
7820,2071,22-06-2022,Wallet
7821,4902,16-09-2022,Net Banking
7822,4931,31-12-2022,Wallet
7823,2366,30-01-2023,Net Banking
7824,2846,09-01-2022,UPI
7825,3039,17-09-2022,Net Banking
7826,855,23-04-2022,UPI
7827,2729,20-12-2023,Wallet
7828,916,20-04-2023,Debit Card
7829,4939,24-04-2023,Wallet
7830,132,27-06-2022,Net Banking
7831,1117,19-05-2023,Wallet
7832,3594,27-04-2023,Debit Card
7833,861,08-10-2023,Wallet
7834,294,04-03-2023,Debit Card
7835,2689,01-06-2023,Credit Card
7836,1000,04-07-2022,Net Banking
7837,2297,18-08-2023,Net Banking
7838,3686,17-12-2023,Debit Card
7839,287,04-08-2023,UPI
7840,450,11-01-2023,Debit Card
7841,2339,10-11-2023,Credit Card
7842,3241,22-03-2023,Net Banking
7843,2704,12-01-2022,Net Banking
7844,3117,16-07-2022,Wallet
7845,4572,20-07-2023,Debit Card
7846,253,30-04-2023,Credit Card
7847,1420,02-12-2022,Wallet
7848,2337,25-11-2022,UPI
7849,1236,08-11-2023,Wallet
7850,1000,21-02-2023,Credit Card
7851,3761,20-11-2023,Debit Card
7852,4117,28-05-2023,UPI
7853,4412,18-11-2023,Net Banking
7854,2612,08-11-2023,Wallet
7855,1447,17-05-2022,Credit Card
7856,2171,01-10-2022,Debit Card
7857,2922,24-12-2022,Wallet
7858,3684,15-11-2023,Credit Card
7859,2262,07-04-2023,UPI
7860,1946,19-08-2022,Wallet
7861,4935,19-08-2022,Wallet
7862,1854,25-04-2022,Debit Card
7863,600,11-12-2023,Credit Card
7864,4888,30-05-2023,Credit Card
7865,4136,22-04-2022,Net Banking
7866,3404,26-05-2022,Net Banking
7867,2991,15-12-2022,Credit Card
7868,4744,05-02-2022,Wallet
7869,4278,27-07-2022,UPI
7870,4361,04-01-2022,Net Banking
7871,2819,30-04-2022,Net Banking
7872,863,19-04-2022,UPI
7873,4528,19-03-2022,Debit Card
7874,4056,13-06-2023,Wallet
7875,1220,28-11-2023,Net Banking
7876,3796,18-02-2022,Debit Card
7877,4605,19-04-2022,Credit Card
7878,4543,25-04-2023,Net Banking
7879,528,24-11-2023,UPI
7880,2923,07-01-2023,Credit Card
7881,3205,06-06-2023,Credit Card
7882,1163,11-01-2023,Wallet
7883,4765,03-05-2022,Debit Card
7884,3565,11-08-2023,Wallet
7885,847,27-09-2023,Credit Card
7886,2118,11-10-2023,Wallet
7887,3087,31-03-2022,UPI
7888,1771,29-05-2022,Net Banking
7889,3284,01-01-2022,UPI
7890,1826,24-02-2023,Credit Card
7891,3324,24-12-2023,Wallet
7892,446,02-06-2023,Debit Card
7893,1026,02-01-2023,Debit Card
7894,1772,26-05-2022,Credit Card
7895,1360,05-09-2023,Net Banking
7896,19,13-12-2023,Wallet
7897,561,20-08-2022,UPI
7898,472,11-09-2023,UPI
7899,28,14-04-2023,Debit Card
7900,560,31-07-2022,UPI
7901,2656,16-04-2022,Net Banking
7902,3237,22-09-2022,Credit Card
7903,4554,15-09-2022,Wallet
7904,945,17-09-2023,UPI
7905,3949,06-10-2023,Credit Card
7906,3657,12-12-2022,Wallet
7907,4964,30-07-2022,Credit Card
7908,3064,24-03-2022,UPI
7909,1980,24-03-2022,Credit Card
7910,2717,15-12-2022,Net Banking
7911,4922,22-10-2022,Debit Card
7912,816,07-07-2022,Wallet
7913,2327,22-02-2023,Wallet
7914,2331,07-08-2023,Net Banking
7915,1003,11-10-2022,Credit Card
7916,1543,27-11-2022,Wallet
7917,4205,21-04-2023,Debit Card
7918,1230,25-04-2023,UPI
7919,3306,10-02-2022,Wallet
7920,2530,13-03-2022,Net Banking
7921,1431,23-08-2023,Net Banking
7922,3913,10-05-2023,Debit Card
7923,1533,05-11-2022,Net Banking
7924,1893,14-01-2023,Credit Card
7925,3125,24-09-2022,Wallet
7926,1422,27-08-2022,Wallet
7927,391,22-08-2023,Wallet
7928,2819,24-10-2023,Credit Card
7929,1870,05-01-2022,Credit Card
7930,2961,22-04-2022,Wallet
7931,1196,14-11-2022,Wallet
7932,2606,02-11-2023,Net Banking
7933,858,16-02-2022,UPI
7934,3228,20-10-2022,Credit Card
7935,1517,02-01-2023,Net Banking
7936,1154,26-01-2022,Wallet
7937,843,03-08-2022,Wallet
7938,1683,26-10-2022,Wallet
7939,295,02-03-2022,UPI
7940,645,26-02-2023,Credit Card
7941,3634,19-01-2023,Wallet
7942,2136,20-02-2023,Net Banking
7943,111,01-10-2023,Debit Card
7944,584,30-07-2023,Debit Card
7945,3226,04-02-2023,UPI
7946,1487,26-06-2022,Credit Card
7947,4865,03-04-2022,Credit Card
7948,1649,23-05-2023,UPI
7949,2382,27-09-2023,Debit Card
7950,106,11-06-2023,Debit Card
7951,3554,03-10-2022,Wallet
7952,1695,18-06-2023,Net Banking
7953,1734,02-07-2022,Wallet
7954,382,16-02-2023,Credit Card
7955,2737,11-10-2023,Wallet
7956,4357,31-01-2022,Credit Card
7957,1317,03-08-2022,Wallet
7958,2703,18-12-2022,Net Banking
7959,4916,31-07-2022,Wallet
7960,4075,04-07-2022,Wallet
7961,4805,10-08-2023,Wallet
7962,907,20-06-2022,Credit Card
7963,663,20-08-2022,Wallet
7964,463,15-03-2022,Debit Card
7965,2903,10-09-2022,Debit Card
7966,4681,25-10-2022,Net Banking
7967,943,15-03-2022,UPI
7968,158,10-03-2023,Wallet
7969,3310,18-07-2022,Wallet
7970,1327,25-12-2023,Credit Card
7971,2718,25-03-2022,UPI
7972,2669,13-12-2023,UPI
7973,2569,19-10-2023,Wallet
7974,3393,05-08-2022,Wallet
7975,2107,06-04-2023,Wallet
7976,4800,25-08-2022,UPI
7977,648,06-04-2023,Debit Card
7978,3323,26-05-2023,Credit Card
7979,2939,15-09-2022,Debit Card
7980,2484,17-08-2022,Wallet
7981,4242,25-10-2022,UPI
7982,2907,10-09-2023,Debit Card
7983,3026,20-05-2023,UPI
7984,1376,04-12-2023,Wallet
7985,1824,13-10-2023,Debit Card
7986,245,25-12-2023,UPI
7987,2349,01-10-2023,Net Banking
7988,868,16-03-2023,Debit Card
7989,2862,08-08-2023,Credit Card
7990,480,22-06-2022,UPI
7991,2463,31-10-2023,Wallet
7992,1936,11-06-2022,Wallet
7993,3374,29-03-2023,Debit Card
7994,3022,30-08-2023,Wallet
7995,3193,20-01-2022,Net Banking
7996,88,13-03-2022,Credit Card
7997,1241,05-08-2023,Debit Card
7998,573,06-02-2023,Debit Card
7999,814,13-12-2023,Wallet
8000,179,20-03-2023,UPI
8001,1726,08-01-2023,Wallet
8002,163,26-11-2023,UPI
8003,2641,04-11-2022,Wallet
8004,1006,21-06-2023,UPI
8005,2349,01-08-2023,UPI
8006,2422,11-10-2022,Net Banking
8007,2756,05-05-2023,Net Banking
8008,4299,11-12-2022,Net Banking
8009,4143,03-10-2022,Wallet
8010,4559,22-11-2022,Credit Card
8011,3742,03-07-2023,Net Banking
8012,4504,16-01-2022,Debit Card
8013,1218,02-07-2022,Credit Card
8014,2475,12-07-2022,Debit Card
8015,930,14-01-2022,Net Banking
8016,317,24-01-2022,Debit Card
8017,1503,18-08-2023,Wallet
8018,421,24-08-2022,Debit Card
8019,4359,18-05-2023,Credit Card
8020,1450,12-09-2022,Net Banking
8021,428,12-01-2023,Debit Card
8022,397,11-11-2022,Debit Card
8023,796,03-11-2022,Debit Card
8024,107,19-04-2022,Debit Card
8025,4050,02-10-2022,Credit Card
8026,98,14-11-2022,UPI
8027,1904,02-09-2022,Wallet
8028,3571,26-02-2023,Net Banking
8029,3302,11-05-2022,UPI
8030,43,01-03-2023,Wallet
8031,1578,25-05-2022,Debit Card
8032,4191,09-12-2022,UPI
8033,4284,07-08-2022,Wallet
8034,385,08-08-2023,Wallet
8035,4915,16-07-2022,UPI
8036,3472,18-08-2023,Debit Card
8037,3578,10-09-2023,Debit Card
8038,3239,04-09-2023,Net Banking
8039,1697,27-11-2023,Wallet
8040,2135,19-03-2022,Net Banking
8041,3893,17-10-2023,Debit Card
8042,2537,06-01-2023,Wallet
8043,4322,05-04-2022,Net Banking
8044,2393,24-01-2023,Net Banking
8045,4614,30-05-2023,Net Banking
8046,3816,16-02-2022,Wallet
8047,296,07-06-2022,Credit Card
8048,414,28-09-2022,Credit Card
8049,1996,26-02-2023,Debit Card
8050,4,28-01-2022,Wallet
8051,178,26-06-2022,Wallet
8052,746,28-03-2022,UPI
8053,4355,18-11-2023,Net Banking
8054,652,20-12-2023,Debit Card
8055,3890,10-08-2023,Wallet
8056,3272,25-09-2022,UPI
8057,2483,23-02-2022,UPI
8058,290,24-03-2022,Wallet
8059,803,28-06-2023,Debit Card
8060,2531,20-01-2023,Debit Card
8061,234,07-06-2023,Credit Card
8062,408,11-08-2022,Credit Card
8063,694,21-07-2023,Debit Card
8064,1170,13-10-2022,UPI
8065,4658,03-08-2023,Credit Card
8066,2478,20-03-2023,UPI
8067,432,30-03-2022,Credit Card
8068,2545,02-09-2023,UPI
8069,983,13-06-2023,Net Banking
8070,3161,10-06-2022,Wallet
8071,3045,07-06-2022,Debit Card
8072,4993,26-09-2022,Net Banking
8073,3925,15-01-2023,Debit Card
8074,3313,01-02-2022,UPI
8075,4874,28-03-2022,Credit Card
8076,4319,03-04-2022,Credit Card
8077,1689,25-05-2023,Credit Card
8078,468,18-08-2023,Wallet
8079,2617,31-05-2023,Wallet
8080,1346,30-03-2022,Debit Card
8081,2423,03-06-2022,Credit Card
8082,4508,17-08-2023,Net Banking
8083,4722,05-12-2023,Debit Card
8084,1012,07-06-2022,Wallet
8085,1678,22-02-2023,Wallet
8086,3698,10-09-2022,Credit Card
8087,4898,16-10-2022,Wallet
8088,4067,08-06-2022,UPI
8089,1893,08-11-2022,Wallet
8090,2870,28-07-2023,Credit Card
8091,4351,04-08-2023,Debit Card
8092,1487,11-03-2023,Wallet
8093,3340,20-12-2022,Net Banking
8094,1417,22-09-2022,Net Banking
8095,4858,08-01-2022,UPI
8096,2847,17-04-2022,Debit Card
8097,1358,28-08-2023,UPI
8098,4061,10-03-2022,UPI
8099,4661,16-03-2023,Credit Card
8100,1392,18-05-2022,Credit Card
8101,1579,24-12-2022,Credit Card
8102,3750,13-10-2023,Net Banking
8103,3626,20-09-2023,Wallet
8104,2504,04-06-2023,Debit Card
8105,3138,09-03-2022,Credit Card
8106,2910,26-05-2022,Debit Card
8107,2665,07-09-2022,UPI
8108,400,19-01-2023,Wallet
8109,4383,13-04-2023,Net Banking
8110,3958,26-05-2023,Debit Card
8111,2234,09-05-2023,Wallet
8112,1540,30-05-2023,Debit Card
8113,237,30-12-2022,UPI
8114,4911,03-02-2023,Credit Card
8115,928,02-10-2023,UPI
8116,4510,30-04-2022,Debit Card
8117,420,13-12-2023,Net Banking
8118,4125,24-02-2022,Debit Card
8119,2396,11-03-2022,Net Banking
8120,661,09-05-2023,Net Banking
8121,2624,22-12-2022,Debit Card
8122,3951,13-04-2023,Debit Card
8123,450,15-10-2022,Net Banking
8124,380,23-12-2023,Debit Card
8125,1251,25-08-2022,Wallet
8126,2460,06-08-2022,Net Banking
8127,2999,25-12-2023,Net Banking
8128,4452,12-06-2023,Debit Card
8129,2302,26-12-2023,UPI
8130,727,27-09-2022,Wallet
8131,1468,14-11-2022,Debit Card
8132,2729,20-10-2023,Credit Card
8133,3153,21-09-2022,Wallet
8134,3521,07-10-2023,Credit Card
8135,4906,10-12-2022,Wallet
8136,3355,22-04-2023,Net Banking
8137,416,05-06-2023,Wallet
8138,600,11-02-2022,Debit Card
8139,3075,18-01-2022,Credit Card
8140,4175,29-07-2022,UPI
8141,1568,08-03-2023,Credit Card
8142,1095,26-11-2022,Net Banking
8143,2944,03-10-2022,Net Banking
8144,4154,26-02-2023,UPI
8145,1448,28-12-2023,Wallet
8146,1493,28-05-2022,Wallet
8147,2672,19-02-2022,Net Banking
8148,1459,13-05-2022,UPI
8149,1209,01-12-2023,Net Banking
8150,4935,08-08-2023,Credit Card
8151,2213,15-04-2022,Wallet
8152,1355,19-10-2022,Credit Card
8153,213,20-08-2022,Credit Card
8154,3895,11-04-2022,Debit Card
8155,4603,16-09-2022,Wallet
8156,2964,19-10-2022,Net Banking
8157,2849,22-04-2022,Net Banking
8158,3043,14-02-2022,Credit Card
8159,3035,28-04-2023,UPI
8160,1733,04-09-2023,Debit Card
8161,3082,06-06-2022,Debit Card
8162,1271,13-08-2022,Credit Card
8163,4869,14-03-2022,Debit Card
8164,1530,04-08-2023,Debit Card
8165,1082,21-06-2022,Credit Card
8166,3532,24-02-2023,Net Banking
8167,1152,18-02-2023,Credit Card
8168,1723,15-07-2023,Credit Card
8169,717,24-08-2022,Wallet
8170,4200,13-09-2023,Net Banking
8171,2191,01-11-2023,Credit Card
8172,205,27-08-2022,Wallet
8173,3830,15-01-2023,Debit Card
8174,3110,02-04-2023,UPI
8175,4095,31-05-2023,Net Banking
8176,1333,23-07-2022,Wallet
8177,2049,23-02-2023,Net Banking
8178,1850,25-03-2022,Wallet
8179,4843,02-08-2022,Debit Card
8180,1238,26-01-2023,Debit Card
8181,2019,25-12-2022,UPI
8182,518,08-01-2023,Debit Card
8183,1439,28-07-2023,Debit Card
8184,4087,27-02-2022,UPI
8185,2053,15-11-2023,Net Banking
8186,4369,13-03-2023,Debit Card
8187,4518,11-10-2023,Net Banking
8188,2313,02-06-2023,UPI
8189,2260,27-03-2022,Credit Card
8190,3150,28-05-2022,Debit Card
8191,782,30-07-2023,Net Banking
8192,2714,20-04-2023,Wallet
8193,1245,29-10-2023,Wallet
8194,2417,15-05-2022,Credit Card
8195,976,28-04-2022,Debit Card
8196,3492,20-06-2023,Debit Card
8197,3426,14-01-2023,Debit Card
8198,417,21-09-2022,Wallet
8199,215,19-11-2022,Credit Card
8200,3979,11-01-2022,Wallet
8201,1136,01-08-2023,Debit Card
8202,3776,20-09-2022,Credit Card
8203,1583,24-01-2022,Wallet
8204,4524,21-05-2022,Debit Card
8205,733,30-03-2023,Credit Card
8206,2747,19-08-2022,Credit Card
8207,2264,23-08-2023,UPI
8208,4509,26-04-2022,Credit Card
8209,3805,07-10-2022,UPI
8210,2428,04-07-2023,Debit Card
8211,232,18-07-2022,UPI
8212,4931,01-11-2023,Debit Card
8213,4354,10-10-2022,Debit Card
8214,403,13-10-2022,Net Banking
8215,4866,08-05-2022,UPI
8216,65,26-07-2022,Credit Card
8217,2238,15-09-2022,Credit Card
8218,950,19-10-2023,Debit Card
8219,173,26-05-2023,UPI
